time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length
389,446,201.0292615,60,331.8470888,43.6585072,35.07978159,19.06220427
390,500,218.9317651,60,254.2738727,56.60565459,33.89723177,24.83521716
391,483,214.8158732,62,296.5258202,48.98481449,35.68150418,20.41400118
392,518,236.5334291,62,257.66766,57.41038235,33.85504398,28.26066988
393,459,193.1578715,62,359.2775133,38.05828984,35.59523465,11.78537809
394,487,209.2016899,62,290.452679,50.61373105,35.77639024,21.76563776
395,465,199.9620695,62,316.7248458,40.28486487,35.75157143,14.68023525
396,507,216.1469472,62,265.6659895,59.54241341,34.17342925,28.45923336
397,475,213.2070379,62,312.6350132,47.32366335,35.20722153,22.03941386
398,475,186.9534848,62,288.1949297,47.45284864,34.96372332,25.8603608
399,505,188.2393546,62,229.0022562,57.16502504,34.46615851,27.27852341
400,486,184.7067377,62,270.6206196,52.64638268,34.7666211,21.99088388
401,494,217.2241306,62,299.9270171,56.52644536,34.60478255,22.98564567
402,519,203.2353576,62,249.0042713,58.5249537,34.64796339,29.76167787
403,546,153.0604451,62,190.132398,62.85353993,33.38572293,26.61767746
404,533,199.6096999,62,216.9268681,60.46236846,33.82224203,35.27395732
405,484,212.1052656,62,293.8684703,50.02376571,35.14546764,27.65508098
406,477,214.4991247,62,318.8655372,45.3328068,35.1979309,19.37521197
407,497,219.6120854,62,263.2786853,53.59980042,33.9071801,24.90313734
408,514,210.257006,62,253.465388,59.47139832,34.49479212,31.15813913
409,530,225.3271398,62,253.6151566,58.27469969,34.05500867,27.25312046
410,502,252.1778977,62,302.0527798,56.12175503,35.03688255,29.79678101
411,482,215.7734669,62,302.8026741,47.91473438,35.20349114,21.22697131
412,545,226.068231,62,210.9287772,62.99271451,34.41421238,25.84716878
413,519,167.8646896,62,210.4520892,58.38115228,34.82736142,26.63612071
414,499,206.2115057,62,272.057203,55.33672063,34.27535018,29.29450414
415,502,200.0919157,62,244.6259519,58.05863817,34.95377141,23.26470046
416,471,221.9620253,62,350.2702121,39.5939948,35.80519522,15.20648042
417,552,219.4006832,62,216.763723,59.80234602,34.82601131,27.09111193
418,553,181.7079542,62,210.3627488,62.49938835,34.9046077,30.52409072
419,503,257.7734139,62,308.5998465,57.0769635,35.04729334,23.72565932
420,483,208.3141235,62,273.9175271,49.88523252,35.1440368,29.78447683
421,469,155.1968929,62,310.3600364,45.39936843,36.31369862,14.51083573
422,488,174.611019,62,280.9886678,51.92194883,35.29917865,19.64765136
423,498,245.1888177,62,318.5657028,52.9151789,33.98349514,26.94871186
424,502,209.2109631,62,261.5893855,57.42247023,34.78576029,22.44267726
425,516,224.3640835,62,247.8865625,59.52810583,35.17451673,30.31986383
426,474,224.6797165,62,313.9308341,43.20858419,34.84820423,23.84442758
427,490,209.98024,62,287.4262139,53.36821949,35.60747266,28.23397502
428,490,202.0761996,62,277.1741827,50.20400009,33.13603661,30.25069291
429,508,227.6451272,62,253.254766,57.86941507,35.02049075,26.69378843
430,521,203.3965537,62,237.5228691,59.3338062,34.20750238,29.5293277
431,540,218.854538,62,233.2105903,62.70571854,34.09025228,27.66481868
432,509,227.8474018,62,257.6384114,59.6947616,33.98809747,23.20379711
433,455,188.97386,62,370.9390571,37.89982375,35.62074365,12.92814454
434,471,165.4928523,62,308.1339988,45.15113264,35.12667373,8.221983247
435,509,198.2559483,62,251.0071949,58.55737982,34.28887356,26.20741711
436,539,214.4052597,62,220.2294594,58.92906781,34.5571008,32.03503452
437,515,199.4527558,62,255.7545698,59.44174929,34.75981123,28.36850463
438,510,182.4411351,62,229.4750575,57.19175717,35.06825244,22.49095642
439,498,182.2098835,62,231.3792094,56.61895272,34.66019466,23.90188491
440,490,164.4596571,62,254.5221568,55.8465233,35.76433862,19.45551922
441,512,237.1688161,62,281.1803129,56.44080105,34.67325724,33.57391118
442,442,195.813402,62,371.2259668,37.18668095,36.84147184,11.07900001
443,532,177.1499903,62,195.5705419,62.74723683,35.11443176,34.17470495
444,510,156.9465816,62,216.9878797,58.4021412,35.82296103,24.52260688
445,549,207.8719604,62,213.682227,61.3147367,35.26398863,29.41462676
446,516,170.3043141,62,212.1275639,58.33291112,35.19357686,29.60996684
447,504,173.6102659,62,229.5190582,55.80710399,33.98505592,23.80550624
448,500,174.3943538,62,232.955834,58.97052244,34.08334124,21.41618104
449,495,174.410597,62,245.9983032,55.59060774,35.13470531,21.67872362
450,490,189.798692,62,266.6586231,52.55064051,34.20990011,23.83548113
451,496,193.604566,60,239.4270781,56.38705532,34.53141413,19.99144815
452,464,157.1512067,60,235.1298558,52.86611642,34.117976,23.55258686
453,510,207.0856292,60,230.5074403,56.9926192,34.86497355,29.78573395
454,478,199.5531537,60,231.5197024,55.85400181,34.3889635,33.59591759
455,528,177.6464159,60,201.0982358,59.38217528,34.75024072,26.62628222
456,511,198.2819913,60,215.6971774,58.62372885,34.96863313,26.25054181
457,485,222.528121,60,257.2208348,56.86761971,34.68051476,37.94294645
458,485,202.5095419,60,230.4405426,55.65037513,34.86894458,31.99313077
459,536,184.1147668,60,197.5365553,60.74009898,35.36261246,36.2300607
460,503,168.8328705,60,194.8781294,58.13049283,34.82025971,21.29356509
461,552,282.6797432,60,230.7551958,60.47821188,34.46166803,27.72435369
462,483,191.4493065,60,231.6672708,56.79356115,35.44285434,31.45383535
463,493,207.0475573,60,244.0112503,57.38450402,34.74824746,30.2453459
464,530,232.6805126,60,234.6200704,59.62109589,34.25842271,25.04239311
465,496,210.8696058,60,248.0046491,56.54472081,33.79149216,25.36918352
466,527,189.0198698,60,194.6350072,57.75587507,33.85930178,29.14043811
467,503,207.5035065,60,243.8435442,58.48022083,34.2283342,22.99880223
468,509,168.7718964,60,190.4235126,59.992075,34.56654263,25.50514062
469,482,204.6711314,60,260.6450533,57.58419858,35.04409283,34.19457681
470,540,195.7649955,60,218.2387425,59.61860711,34.12173408,26.30679725
471,518,242.0716106,60,244.2434311,57.87066919,34.84776683,27.80241687
472,499,229.2280881,60,253.45026,56.58636794,33.4598476,25.50069953
473,482,215.5843214,60,247.1170812,55.46857428,35.04889762,36.15844712
474,486,203.8355678,60,240.4250407,54.73977059,35.80970738,34.73145354
475,505,227.1537487,60,261.1194767,57.05561447,33.97150549,23.30317894
476,480,180.0474442,60,219.0121595,56.81967032,34.07927268,27.97437544
477,528,202.545163,60,211.2803616,59.52045822,33.76562643,36.35024324
478,521,167.2429089,60,198.7630958,59.27524704,35.17513326,26.0154249
479,472,197.7652814,60,249.155934,52.82680611,34.63319563,32.2577432
480,469,156.3967597,60,223.90752,54.16688803,34.85797198,15.08739803
481,474,200.862216,60,241.6258174,55.15755822,34.28653288,33.73462323
482,508,185.8577449,60,202.1463629,57.24327175,34.19790118,31.80133633
483,472,180.9313333,60,219.9943532,53.9451666,34.03089931,23.45949146
484,484,175.579254,60,220.797108,56.70019599,34.76677591,25.30584116
485,511,229.203551,60,241.8783133,58.07824981,34.80070078,34.86922895
486,524,205.735695,60,221.081091,61.2868353,34.91178722,26.8334822
487,495,130.3240988,60,171.4359838,55.94393333,34.8592221,18.29005691
488,500,184.7489629,60,217.8161014,59.2590349,34.2714505,24.56961855
489,465,204.1221086,60,260.4689315,51.30195345,34.67952054,25.95938588
490,497,210.2151107,60,235.0082847,56.72627467,33.78563481,26.37139331
491,450,205.9911849,60,310.5366724,45.70973886,35.89935737,15.14527313
492,490,174.6278251,60,217.558991,55.49898102,34.20754778,21.7075566
493,524,211.7319106,60,200.4923258,59.47480693,33.51764794,28.04457778
494,495,231.0910036,60,241.2679774,55.48356943,35.33274432,22.34730415
495,517,232.0052352,60,211.8442643,60.16643271,33.85733772,25.89027773
496,499,196.5385732,60,240.4011907,57.5250399,33.80965516,23.85137667
497,473,217.9279499,60,267.9659616,55.4571892,34.1740453,28.85995715
498,465,209.3991569,60,269.3038068,50.6104236,35.23965141,26.54462549
499,502,191.1323932,60,229.3991741,57.84013004,34.7540293,21.2252659
500,451,212.7441263,60,311.5959732,46.19431113,35.29170902,19.57558006
501,496,192.0980382,60,226.3197749,56.17841589,35.34221344,16.31386263
502,524,212.1810293,60,229.3675797,60.2195119,33.98474753,26.49202512
503,473,205.7452094,60,272.9860001,54.14771833,34.94343458,23.40386934
504,524,246.5063939,60,250.838167,59.02762726,34.60959936,25.31932927
505,523,168.8123007,60,185.7172411,60.67504476,34.77537411,30.67436
506,493,193.9955769,60,220.6350253,57.09137664,34.51500395,25.22866827
507,483,230.3519282,60,241.9960328,55.0745388,35.4063568,25.53823572
508,500,220.6079204,60,255.3042422,57.47227901,34.46318827,25.00838942
509,498,178.2977133,60,219.1931199,57.77720729,35.14616595,19.65912621
510,480,164.3335577,60,216.6073538,56.00525795,33.75965432,22.21524201
511,517,192.5077738,60,198.8468582,59.99763098,33.54193002,26.15270831
512,463,174.0191353,60,257.9515768,48.02858363,34.7187836,16.5621506
513,476,175.4964369,60,201.028186,52.69217333,34.69262212,29.84826548
514,472,204.6636732,60,274.6251748,52.43432329,33.43343979,29.71208228
515,497,180.4641557,60,219.5391977,56.51499571,34.47995683,19.82266695
516,529,179.7942237,60,200.0079509,60.64474156,34.45467132,30.89588804
517,480,181.8704274,60,232.7205252,53.19933245,34.0171416,28.04650449
518,486,163.0248542,60,222.6410806,55.81435009,35.06236511,15.28922675
519,504,209.9749018,60,270.8841502,58.23959747,34.34260915,24.7600458
520,524,194.8066387,60,206.677054,58.69447964,33.12826417,33.54417532
521,424,221.2583852,60,360.3939144,38.30478637,36.49541151,8.949537471
522,506,137.7952991,60,181.3997906,59.19078145,34.50579538,22.71623254
523,484,144.3079043,60,208.4515276,52.17135993,34.04165369,18.89559099
524,518,178.8085174,60,206.3592801,58.2425305,34.37498618,30.52394946
525,504,257.8191019,60,256.50045,56.32503707,34.74936372,25.54181511
526,484,219.0415457,60,242.2322264,52.8352034,34.41123657,27.57383007
527,488,180.9744423,60,211.0975741,55.87994303,34.92714647,23.2996242
528,512,207.3543545,60,208.1773241,57.7513694,33.85056781,30.93802099
529,533,188.4935451,60,210.5696164,59.89258564,34.38399558,27.12534787
530,476,193.4213549,60,223.6066271,54.00303605,34.39496276,25.14775725
531,498,207.1721886,60,238.6941309,59.08280598,34.29145345,25.21581349
532,543,166.7828831,60,208.4096445,60.48322889,34.78262315,32.50772576
533,480,166.8470935,60,232.8019346,55.0955528,34.80879686,27.46532923
534,478,201.2430043,60,238.0277301,57.7269486,35.74347211,28.56676241
535,480,166.6107597,60,217.4062802,54.65920419,34.25062876,22.61354108
536,479,250.2097561,60,271.9111468,53.80788881,35.01709724,23.27498905
537,476,152.4682471,60,207.7049463,56.38597135,33.69271818,17.41071294
538,528,245.4659854,60,239.9680437,57.08390883,34.70737965,29.46948482
539,491,192.3418796,60,247.2831941,57.66378787,35.04571187,30.92997417
540,491,166.6039451,60,206.3398061,56.30325978,34.69888107,14.55726341
541,507,150.692368,60,182.4314487,60.3094276,33.99162329,20.89361196
542,466,160.7874986,60,242.6950551,52.77982607,34.44876613,23.54219902
543,469,186.7663834,60,254.2874661,51.75630362,34.42758608,22.60166276
544,470,164.4032539,60,208.4783452,53.36741002,34.45354458,15.04498519
545,517,153.4845743,60,187.1522064,58.12506585,33.92439082,31.87905439
546,445,211.4664628,60,316.1381316,42.05004623,35.33974046,17.73238589
547,488,248.7433405,60,283.848833,55.17011346,35.13395733,26.15717141
548,505,214.19625,60,235.4317509,56.87910969,34.58611837,23.26434404
549,500,219.4818496,60,261.8218885,58.20157992,34.57211809,25.54246757
550,493,192.5118462,60,232.027117,56.69389996,34.58490122,24.67808704
551,471,236.223839,60,269.6610136,50.12135311,33.74937124,23.61452129
552,478,219.3208064,60,257.9964989,52.76752597,34.68789001,30.33875825
553,528,190.3963072,60,208.1176389,59.37845805,34.50528416,29.33166036
554,491,126.1910617,60,196.6204892,55.70143684,34.29190832,18.13882908
555,496,188.3048057,60,223.6738757,56.96652457,35.01900273,18.49912177
556,540,200.5208384,60,219.8654911,61.64136838,35.0258104,33.09951044
557,493,207.1581223,60,217.3963847,56.46241654,34.82224495,27.92155393
558,497,193.804191,60,224.1603749,57.34283548,34.67519697,22.15881944
559,498,164.865851,60,218.9661537,59.32839858,34.7151096,23.41974456
560,503,206.0474566,60,245.1115863,57.70147366,33.84552606,25.7022161
561,490,200.2891227,60,233.2672,53.22341059,33.6193349,19.81298517
562,465,205.5848074,60,291.6651396,49.25792275,34.15214062,24.85856648
563,515,188.14897,60,216.8674999,57.6780278,34.40959102,30.87672629
564,480,166.1454655,60,205.2807617,56.7677917,34.02652162,17.9692998
565,517,205.3266578,60,213.5433224,58.21323655,33.9011304,33.0715408
566,506,200.4869561,60,229.439308,59.74309019,35.16047644,27.81326663
567,493,194.859941,60,220.9902875,56.11322872,34.33373537,24.45043375
568,505,173.4535354,60,192.4067852,57.8060168,34.69826562,23.38466001
569,504,190.7218935,60,212.4355769,58.21289777,33.33603614,28.72700115
570,517,153.6075128,60,202.3383072,57.77935811,34.25426047,29.82878649
571,500,161.0283413,60,197.689145,57.46537042,33.77478737,24.93436504
572,489,191.2667055,60,215.6302415,56.2445851,35.31693317,23.34287112
573,492,235.7485196,60,256.0913496,56.07803665,34.56203261,19.56863123
574,484,183.1862457,60,227.2159165,54.53830709,34.03413036,27.79422819
575,519,197.2002358,60,209.5005917,56.91725151,34.65537589,26.85571288
576,502,198.6577463,60,218.1623176,57.17935298,34.84194523,22.38162003
577,477,204.4174059,60,226.1685755,52.35479373,34.9325144,34.08396541
578,530,224.2737628,60,233.631993,58.02826702,34.36863905,26.58974343
579,466,171.5117116,60,234.1035983,51.99285432,34.9547825,19.2174917
580,499,219.1638505,60,250.8711469,55.96033799,33.91628019,21.83272905
581,495,243.3278584,60,282.9860612,55.73223944,34.75383807,22.22096537
582,495,176.5713399,60,214.0556369,56.55122836,35.55479424,21.09754415
583,521,195.3327712,60,208.2996725,61.78627921,34.57972366,36.81522346
584,485,226.5637542,60,249.91412,55.03238706,34.85188018,30.6569811
585,530,192.3374016,60,210.6060164,61.56438342,34.59108815,31.6646694
586,501,249.499587,60,259.5046274,56.10088997,34.60757104,27.59308969
587,513,220.8794407,60,251.2773875,59.54328103,33.28443358,31.03475341
588,511,192.8899042,60,214.7581074,60.64644534,35.04064404,32.37436182
589,508,154.0195976,60,188.6286751,58.90416042,34.78685577,17.59507047
590,498,185.4239811,60,207.3983553,58.80003343,33.87983996,24.75718858
591,480,139.7151292,60,200.6931193,55.44552483,33.83550649,14.45089714
592,477,213.6458093,60,247.862104,55.80962701,34.01638538,28.75297267
593,494,225.3549226,60,230.0259523,56.66330192,33.86219548,23.71097473
594,578,196.4739235,60,208.41527,60.19647363,33.84987118,29.21914564
595,510,152.6165499,60,185.7816178,58.29823337,34.40238108,25.49311323
596,509,184.4418372,60,196.9745709,57.61416136,33.92945234,24.26803673
597,496,185.5826701,60,203.3712774,57.90965205,34.69758074,19.5060158
598,557,216.5046665,60,228.7001834,60.8186861,34.93940944,23.96314755
599,514,176.8949506,60,194.8893139,57.23567331,33.53770113,28.17343738
600,534,139.476709,60,199.0649849,61.62092782,34.45868366,26.61046269
601,1010,171.537924,62,240.6244811,75.06170185,37.1203352,30.41539428
602,907,181.5968653,62,248.9130613,71.283167,37.52480067,23.568537
603,984,185.4583377,62,264.4424806,75.49369281,37.62672594,44.47333477
604,953,158.807806,62,263.029122,74.75374028,37.3022269,50.2928685
605,956,208.6006653,62,302.425933,74.36398782,37.04973484,52.90363395
606,945,155.0309343,62,273.6460508,76.85826953,36.66754865,55.2589178
607,919,159.478602,62,276.0598518,73.5498355,37.36455174,59.8872251
608,1036,207.4977853,62,292.1838024,79.66440755,36.71823464,65.15793853
609,989,189.6981543,62,311.267671,75.24378226,36.91355269,64.03742928
610,909,172.479126,62,276.0640443,74.39332672,37.27896845,66.61116591
611,954,171.9052491,62,300.1721919,74.56553045,37.30265883,61.36573877
612,996,190.371931,62,292.3761569,74.20979482,36.29303779,74.59822983
613,969,179.5786495,62,304.2360446,73.8540946,36.76979605,75.25889097
614,946,164.2646778,62,289.9831657,76.41030784,36.57213134,70.58542473
615,938,136.0596104,62,273.7697714,72.36956895,37.89791321,72.29245698
616,900,119.0082006,62,266.2955191,72.1904728,38.64171237,60.59834733
617,977,188.1429657,62,292.0694204,75.40333671,37.86541339,65.74566282
618,1008,148.938186,62,292.7243157,76.55901106,36.90020271,73.1767396
619,863,205.9932955,62,333.6884112,72.02424767,37.2002563,66.61235255
620,923,178.2390892,62,279.5527472,72.18471939,37.01978669,71.02291634
621,925,209.2775746,62,307.390384,71.40214706,36.92754423,64.62049864
622,914,148.1812178,62,267.1636806,72.07605533,36.81609957,68.01900839
623,920,149.26718,62,294.0710055,71.42646568,36.90630738,69.23374594
624,1000,147.2192222,62,288.4137128,79.04407883,37.29399688,71.34185963
625,961,188.505869,62,302.7365747,74.95881576,37.95850126,71.17123243
626,979,203.6186375,62,293.9352405,77.60810162,38.3615568,72.91230995
627,936,165.2345287,62,298.26545,72.40182692,37.66093159,66.09422309
628,924,160.650641,62,278.5971623,74.03642609,37.08815269,68.83599476
629,1016,144.0997751,62,289.5719246,80.43581422,36.83437053,69.87535438
630,976,175.8588704,62,292.79605,75.681928,37.54800316,72.96357488
631,918,171.2151901,60,271.9323424,75.57087436,36.39617795,73.55301006
632,964,172.0832008,60,315.3892945,77.4250209,37.91788847,72.43101702
633,944,159.1503899,60,291.2916189,74.03065286,36.78153922,71.98850391
634,970,150.4203538,60,290.3575449,76.4405386,37.26320757,72.5304178
635,1011,150.0333011,60,275.8932741,79.19922965,36.61906392,79.89320825
636,905,174.6436248,60,281.5569897,75.42581598,37.30861648,68.5698921
637,952,173.8862079,60,304.2888114,75.43770404,37.56139539,76.91013042
638,949,157.9408214,60,296.9034743,78.29544677,36.92267972,69.15010769
639,943,151.8425382,60,294.9270954,76.2315534,37.09181346,72.00735566
640,958,201.9878673,60,297.3108151,75.45613467,36.85875212,74.61804607
641,962,175.0487122,60,285.04454,78.38940357,36.87279043,77.54656346
642,996,172.0122203,60,267.4592213,77.48998638,36.8361766,73.26915188
643,888,188.9830832,60,343.9428881,73.96026892,37.64507133,73.08562609
644,963,139.1761252,60,273.9806565,76.5230946,36.84303382,67.48879053
645,944,152.5016316,60,280.5182613,78.03976511,37.00741342,81.35431353
646,987,163.6558281,60,296.5392185,77.5737749,37.26834789,77.52566172
647,936,169.8011823,60,291.4663946,74.83805237,36.99184003,75.07221731
648,965,194.90321,60,284.5002198,78.39603877,37.5992356,72.14573702
649,938,150.6981313,60,271.7174984,75.97135068,37.33960673,72.55637101
650,981,185.0210643,60,301.737307,78.57153781,37.32635916,75.88903514
651,972,191.2077333,60,291.0137564,78.3325246,36.96003525,71.35877501
652,922,130.919475,60,272.3151278,76.51871126,37.17289091,76.65818593
653,910,123.8394138,60,273.1186243,73.86416581,37.52448197,70.40019707
654,961,201.0928868,60,301.125591,76.61689443,37.41051275,74.76979957
655,995,153.6794583,60,291.7136086,76.20653011,37.6339752,75.41346656
656,906,195.8540633,60,307.6551951,75.05974525,38.03456063,66.88907862
657,914,167.581906,60,281.8624241,74.28048152,36.74363725,73.96484299
658,931,143.6910003,60,261.0567967,75.35735433,37.09400203,72.54267112
659,993,187.8592094,60,296.6184239,78.57078175,37.30795821,73.43092157
660,969,169.0937675,60,295.3691989,75.03299339,38.08624002,74.95762412
661,937,176.1851028,64,300.5566796,73.23504455,37.58211149,62.6147128
662,913,173.0975332,64,279.2015607,72.18768821,38.42955708,67.39716027
663,932,143.4254803,64,258.1594283,72.42491457,37.63199886,62.83830803
664,954,172.1330815,64,280.8388212,74.88538756,38.11304406,69.18773149
665,893,184.9826604,64,285.1752467,71.14210016,39.01261265,62.98768105
666,977,174.6169819,64,284.4468833,75.36066639,37.39602853,68.0698939
667,981,168.9446646,64,271.9100346,75.01456552,37.14980425,69.84465045
668,982,183.4803792,64,278.9092656,74.59723623,37.22439052,73.62882263
669,937,134.3035208,64,281.4784056,72.18628106,36.72057065,61.11128441
670,947,178.7527415,64,288.2423867,72.67865737,37.44862795,66.17463652
671,925,138.6307728,64,250.925863,71.62184215,37.27008046,65.10960598
672,933,167.9990354,64,262.3360378,74.65841792,37.56442159,70.11000492
673,910,159.5968377,64,284.8890038,72.0579573,37.56990166,65.30924337
674,932,156.6321721,64,284.5801445,74.24226897,37.43563527,67.49192669
675,925,155.0758537,64,268.1347314,74.37391632,37.69076225,65.65677953
676,1007,223.6220507,64,318.0468081,76.87108307,36.87724139,66.34918961
677,963,182.5322232,64,305.0012092,73.94782402,37.04557812,63.09178821
678,994,166.4938934,64,286.0207213,78.35576103,37.16493827,66.78786602
679,978,178.6050228,64,282.694735,75.15180609,37.64928164,67.71796191
680,897,178.3367384,64,266.6756314,70.39565651,37.53225433,61.86332109
681,948,166.9777749,64,287.9532146,73.70655225,36.81141945,62.42406381
682,942,217.5038104,64,303.9244151,73.41961404,37.65711863,66.99419582
683,954,148.7224183,64,268.511943,72.99767524,36.75441618,63.89857171
684,905,153.3166543,64,277.2280319,72.2998141,37.68240899,64.47942799
685,978,144.9837798,64,263.3945681,74.14002726,36.32985662,68.01550415
686,994,180.6013222,64,295.2186057,76.37346512,38.06405334,68.27891935
687,941,171.3060853,64,277.8178332,74.8812818,37.12932553,63.77709613
688,959,151.8293303,64,279.2122929,74.4596213,38.32028741,68.46936589
689,936,164.1437788,64,262.7619772,72.18786192,37.27387818,64.70916352
690,931,182.3152061,64,276.979168,71.59414924,37.72553993,61.23025334
691,920,156.8239807,72,237.37937,68.27760251,36.55389697,46.3982802
692,1019,181.0493246,72,245.8950594,74.38861362,37.51820804,50.20722124
693,984,178.5373348,72,269.8390894,71.42859445,37.05066335,50.07429709
694,920,178.216108,72,254.577,68.83940102,36.49339227,51.83362033
695,981,174.4400453,72,271.8418199,73.33203463,37.75359449,53.2501731
696,1001,175.4924133,72,275.2707554,74.0401685,37.29764363,59.07155051
697,966,165.5368123,72,258.6455218,70.03174059,38.52162345,50.99598619
698,925,170.5244843,72,258.2562253,69.26082277,36.79873146,50.54973052
699,1036,131.1079954,72,291.8047521,74.85026323,36.93781969,52.55146499
700,944,154.2900115,72,249.9519728,70.9688231,38.10894996,44.64437653
701,927,160.5635258,72,242.7048666,66.85729819,37.93846408,46.74717803
702,976,160.3935587,72,260.8557042,71.05503421,36.64878869,55.40570403
703,984,150.9627442,72,257.4411996,74.89305982,37.44841088,50.27238571
704,922,201.0293654,72,291.8252665,69.30242829,38.34462947,49.9481515
705,981,178.5871575,72,283.294997,72.86823982,37.51773731,50.65725857
706,941,169.8079823,72,247.4460423,68.90249076,38.07040276,44.03500413
707,938,157.0382232,72,259.3248901,70.50536137,36.46613913,52.25337285
708,920,158.1017143,72,247.2987019,71.0169736,37.1238684,51.25053547
709,948,174.0089131,72,248.1498905,72.42863132,37.32851696,48.27841901
710,963,199.598833,72,280.8778572,72.96928633,37.52383648,49.27565421
711,941,169.7989371,72,263.3482096,71.54999679,38.35900541,50.44402705
712,926,187.6870298,72,278.0120689,71.83505143,36.88094139,56.17817804
713,974,169.4902964,72,269.2643604,73.77826238,38.49276233,46.75662663
714,947,152.3169839,72,258.6596059,70.07620634,37.54971471,46.43635002
715,919,172.1738153,72,256.1859851,71.47264682,36.78388249,48.08654756
716,931,148.2515246,72,228.7178045,71.54521147,38.16414403,49.5174096
717,999,198.888149,72,252.9727663,72.39274896,36.60328229,51.85307227
718,928,154.907216,72,248.9627398,68.95197042,37.57584475,46.98885372
719,927,148.3961742,72,237.0504714,72.00405809,37.45449924,43.46965819
720,1015,152.2876016,72,287.5954647,74.49720889,36.87089205,52.99068339
721,924,132.2261328,76,242.0091186,72.2069485,38.05535841,37.71596074
722,941,183.0589331,76,273.0054243,70.16340305,38.02412035,38.06782506
723,915,176.2832239,76,267.7335909,69.23448206,38.25990433,48.58334185
724,977,177.8134373,76,266.8111583,74.33174581,37.70937662,42.36549064
725,1002,162.4232725,76,251.879209,71.70585499,37.05114302,42.68028617
726,986,156.3106174,76,258.7317226,72.14150173,36.81425135,41.69476411
727,932,200.6934934,76,271.5113146,67.71965058,38.13427364,40.01827247
728,975,200.5782952,76,278.597383,71.94985596,37.00309494,39.16523026
729,971,186.3839643,76,262.3629435,72.10457975,37.68176018,44.25819516
730,991,168.9017729,76,250.4424352,72.67436273,38.06582585,46.38797554
731,973,206.152761,76,271.8394146,73.46811856,36.93472791,41.22112158
732,973,195.4988638,76,285.6208445,72.61237872,38.02546057,36.5136895
733,907,181.7686949,76,241.8165966,66.13046737,38.32637539,32.46487278
734,950,210.484608,76,286.9509839,69.62849765,38.63388845,42.35580805
735,957,178.623844,76,258.927572,71.31028528,36.91746922,39.87222124
736,926,159.8115537,76,247.5708936,66.95302509,37.83004283,41.80052401
737,966,178.9054138,76,278.7072002,70.88701912,37.55088441,42.66652791
738,919,188.3277491,76,246.0208173,69.93805678,37.82153656,44.67723341
739,1002,182.1129933,76,265.0268382,75.2617997,38.06142293,40.49846069
740,937,167.540652,76,249.57142,68.42110621,38.52722883,32.30175412
741,948,187.9695232,76,275.3487773,71.48775716,37.11000019,33.59157498
742,901,154.3336451,76,240.7849683,70.81250618,37.65482033,34.01133092
743,991,149.5984438,76,257.3990855,73.00604379,37.38661245,44.84366655
744,978,193.3158968,76,262.7717592,73.11824841,38.37416757,43.36927267
745,932,178.4439789,76,272.3167055,69.50108161,37.68912179,38.43186454
746,935,179.2314223,76,249.1362491,68.04777771,36.74861209,34.15885234
747,964,133.7397619,76,208.918144,70.07887694,38.08530909,47.06291355
748,969,143.2537688,76,245.9807411,71.08865426,37.42799785,49.01579214
749,950,159.9314306,76,248.1856484,71.28634605,37.81347098,37.56813068
750,936,142.6997489,76,228.3020457,70.18029307,37.6392792,42.75674056
751,1016,185.1478844,80,242.2315865,74.03457264,37.73265812,30.70517873
752,973,173.3282187,80,236.4655367,69.59494727,37.61895167,34.08456311
753,989,177.7230423,80,256.9616161,70.12390058,37.2295904,35.84404809
754,993,150.4409028,80,256.4000924,73.69559678,37.15019563,31.68488724
755,953,174.1989984,80,261.79422,69.70773892,37.72764465,35.24740387
756,926,165.877911,80,235.8732566,67.83365212,37.69245528,40.14848444
757,969,175.4081694,80,238.4441374,71.30475488,38.13723887,34.21139276
758,973,166.2047088,80,242.6062841,71.04892825,37.98308892,32.91271821
759,948,190.658405,80,241.2255551,70.72347599,37.30388496,17.12171726
760,962,171.786791,80,253.1875474,70.5987201,37.68571535,38.74788721
761,994,181.4545021,80,270.038845,72.26865067,38.02600697,34.23457981
762,936,142.2591252,80,224.3816025,71.23756842,37.51018612,36.34393738
763,997,147.4026,80,229.7369424,73.64423107,37.70964129,28.19746846
764,935,180.1124282,80,253.1964629,68.0255081,37.40969572,26.7614327
765,922,184.1271646,80,244.1278372,67.97371067,36.96897802,37.20068614
766,908,173.4071485,80,243.943146,66.40718308,37.52907481,28.4238695
767,910,156.1808556,80,232.5153326,67.07266196,38.24786287,25.48466804
768,957,186.9516713,80,266.7019755,68.78065333,37.56800235,30.45052529
769,962,207.7705822,80,292.659674,69.79004517,37.45188557,33.95844499
770,962,193.8017899,80,255.7488879,70.22513842,36.56618534,32.6298208
771,970,155.1447149,80,236.1820368,71.6261171,36.88736728,35.81114209
772,936,178.601175,80,225.9638448,68.47335774,37.97177307,27.99485569
773,916,177.9201508,80,241.6803627,68.67001627,37.26238355,32.2623712
774,928,143.6663461,80,219.9851841,68.34579435,37.07961967,30.1823507
775,926,164.1730973,80,235.1555692,67.32983642,37.9001094,36.3953113
776,935,157.8837841,80,219.3117757,68.00444682,37.51882507,26.29906141
777,987,164.6434797,80,244.970251,70.40857053,37.69299312,34.47369932
778,975,156.7760026,80,243.8209941,69.73337832,37.85734866,29.73230557
